INDEX,DATE,TIME,PRICE
1767,2020-12-27,06:51:50PM,26989.6
1768,2020-12-27,06:51:51PM,26989.6
1769,2020-12-27,06:51:52PM,26989.6
1770,2020-12-27,06:51:53PM,26989.6
1771,2020-12-27,06:51:54PM,26989.6
1772,2020-12-27,06:51:55PM,26989.6
1773,2020-12-27,06:51:56PM,26989.6
1774,2020-12-27,06:51:57PM,26989.6
1775,2020-12-27,06:51:58PM,26989.6
1776,2020-12-27,06:51:59PM,26989.6
1777,2020-12-27,06:52:00PM,26989.6
1778,2020-12-27,06:52:01PM,26989.6
1779,2020-12-27,06:52:02PM,26989.6
1780,2020-12-27,06:52:03PM,26989.6
1781,2020-12-27,06:52:04PM,26989.6
1782,2020-12-27,06:52:05PM,27019.4
1783,2020-12-27,06:52:06PM,26989.6
1784,2020-12-27,06:52:07PM,26989.6
1785,2020-12-27,06:52:08PM,26989.6
1786,2020-12-27,06:52:09PM,26989.6
1787,2020-12-27,06:52:10PM,26989.6
1788,2020-12-27,06:52:11PM,26989.6
1789,2020-12-27,06:52:12PM,26989.6
1790,2020-12-27,06:52:12PM,27019.4
1791,2020-12-27,06:52:13PM,27019.4
1792,2020-12-27,06:52:14PM,27019.4
1793,2020-12-27,06:52:15PM,26989.6
1794,2020-12-27,06:52:16PM,27019.4
1795,2020-12-27,06:52:17PM,27019.4
1796,2020-12-27,06:52:18PM,27019.4
1797,2020-12-27,06:52:19PM,27019.4
1798,2020-12-27,06:52:20PM,27019.4
1799,2020-12-27,06:52:21PM,27019.4
1800,2020-12-27,06:52:22PM,27019.4
1801,2020-12-27,06:52:23PM,27019.4
1802,2020-12-27,06:52:24PM,27019.4
1803,2020-12-27,06:52:25PM,27019.4
1804,2020-12-27,06:52:26PM,27019.4
1805,2020-12-27,06:52:27PM,27019.4
1806,2020-12-27,06:52:28PM,27019.4
1807,2020-12-27,06:52:30PM,27019.4
1808,2020-12-27,06:52:31PM,27019.4
1809,2020-12-27,06:52:32PM,27019.4
1810,2020-12-27,06:52:33PM,27019.4
1811,2020-12-27,06:52:34PM,27019.4
1812,2020-12-27,06:52:35PM,27019.4
1813,2020-12-27,06:52:36PM,27019.4
1814,2020-12-27,06:52:37PM,27019.4
1815,2020-12-27,06:52:38PM,27019.4
1816,2020-12-27,06:52:39PM,27019.4
1817,2020-12-27,06:52:40PM,27019.4
1818,2020-12-27,06:52:41PM,27019.4
1819,2020-12-27,06:52:41PM,27019.4
1820,2020-12-27,06:52:42PM,27019.4
1821,2020-12-27,06:52:43PM,27019.4
1822,2020-12-27,06:52:44PM,27019.4
1823,2020-12-27,06:52:45PM,27025.2
1824,2020-12-27,06:52:46PM,27025.2
1825,2020-12-27,06:52:47PM,27025.2
1826,2020-12-27,06:52:48PM,27019.4
1827,2020-12-27,06:52:49PM,27019.4
1828,2020-12-27,06:52:50PM,27019.4
1829,2020-12-27,06:52:51PM,27025.2
1830,2020-12-27,06:52:52PM,27025.2
1831,2020-12-27,06:52:53PM,27025.2
1832,2020-12-27,06:52:54PM,27025.5
1833,2020-12-27,06:52:55PM,27025.5
1834,2020-12-27,06:52:56PM,27019.4
1835,2020-12-27,06:52:57PM,27019.4
1836,2020-12-27,06:52:58PM,27025.2
1837,2020-12-27,06:52:59PM,27019.4
1838,2020-12-27,06:53:00PM,27025.5
1839,2020-12-27,06:53:01PM,27019.4
1840,2020-12-27,06:53:02PM,27019.4
1841,2020-12-27,06:53:03PM,27025.2
1842,2020-12-27,06:53:04PM,27025.2
1843,2020-12-27,06:53:05PM,27025.5
1844,2020-12-27,06:53:06PM,27025.5
1845,2020-12-27,06:53:07PM,27025.2
1846,2020-12-27,06:53:08PM,27025.5
1847,2020-12-27,06:53:09PM,27025.2
1848,2020-12-27,06:53:10PM,27025.2
1849,2020-12-27,06:53:11PM,27025.5
1850,2020-12-27,06:53:12PM,27025.5
1851,2020-12-27,06:53:13PM,27025.2
1852,2020-12-27,06:53:14PM,27025.5
1853,2020-12-27,06:53:15PM,27025.5
1854,2020-12-27,06:53:16PM,27025.2
1855,2020-12-27,06:53:17PM,27025.5
1856,2020-12-27,06:53:18PM,27025.2
1857,2020-12-27,06:53:19PM,27025.5
1858,2020-12-27,06:53:20PM,27025.5
1859,2020-12-27,06:53:21PM,27025.5
1860,2020-12-27,06:53:22PM,27025.5
1861,2020-12-27,06:53:23PM,27025.5
1862,2020-12-27,06:53:24PM,27025.5
1863,2020-12-27,06:53:25PM,27025.5
1864,2020-12-27,06:53:26PM,27026.4
1865,2020-12-27,06:53:27PM,27025.5
1866,2020-12-27,06:53:28PM,27025.5
1867,2020-12-27,06:53:29PM,27025.5
1868,2020-12-27,06:53:30PM,27025.5
1869,2020-12-27,06:53:31PM,27025.5
1870,2020-12-27,06:53:32PM,27025.5
1871,2020-12-27,06:53:32PM,27025.5
1872,2020-12-27,06:53:33PM,27026.4
1873,2020-12-27,06:53:34PM,27025.5
1874,2020-12-27,06:53:35PM,27025.5
1875,2020-12-27,06:53:36PM,27026.4
1876,2020-12-27,06:53:37PM,27026.4
1877,2020-12-27,06:53:38PM,27025.5
1878,2020-12-27,06:53:40PM,27026.4
1879,2020-12-27,06:53:40PM,27026.4
1880,2020-12-27,06:53:41PM,27025.5
1881,2020-12-27,06:53:43PM,27025.5
1882,2020-12-27,06:53:43PM,27025.5
1883,2020-12-27,06:53:44PM,27025.5
1884,2020-12-27,06:53:45PM,27026.4
1885,2020-12-27,06:53:46PM,27026.4
1886,2020-12-27,06:53:47PM,27026.4
1887,2020-12-27,06:53:48PM,27026.4
1888,2020-12-27,06:53:49PM,27015.1
1889,2020-12-27,06:53:50PM,27026.4
1890,2020-12-27,06:53:51PM,27025.5
1891,2020-12-27,06:53:52PM,27015.1
1892,2020-12-27,06:53:53PM,27026.4
1893,2020-12-27,06:53:54PM,27025.5
1894,2020-12-27,06:53:55PM,27025.5
1895,2020-12-27,06:53:56PM,27025.5
1896,2020-12-27,06:53:57PM,27015.1
1897,2020-12-27,06:53:58PM,27015.1
1898,2020-12-27,06:53:59PM,27015.1
1899,2020-12-27,06:54:00PM,27025.5
1900,2020-12-27,06:54:01PM,27025.5
1901,2020-12-27,06:54:02PM,27026.4
1902,2020-12-27,06:54:03PM,27015.1
1903,2020-12-27,06:54:04PM,27015.1
1904,2020-12-27,06:54:05PM,27015.1
1905,2020-12-27,06:54:06PM,27015.1
1906,2020-12-27,06:54:07PM,27026.4
1907,2020-12-27,06:54:08PM,27025.5
1908,2020-12-27,06:54:09PM,27025.5
1909,2020-12-27,06:54:10PM,27025.5
1910,2020-12-27,06:54:11PM,27015.1
1911,2020-12-27,06:54:12PM,27026.5
1912,2020-12-27,06:54:13PM,27015.1
1913,2020-12-27,06:54:14PM,27026.5
1914,2020-12-27,06:54:15PM,27026.5
1915,2020-12-27,06:54:16PM,27026.5
1916,2020-12-27,06:54:17PM,27026.5
1917,2020-12-27,06:54:18PM,27026.5
1918,2020-12-27,06:54:19PM,27026.5
1919,2020-12-27,06:54:20PM,27026.5
1920,2020-12-27,06:54:21PM,27015.1
1921,2020-12-27,06:54:22PM,27026.5
1922,2020-12-27,06:54:23PM,27015.1
1923,2020-12-27,06:54:24PM,27015.1
1924,2020-12-27,06:54:25PM,27015.1
1925,2020-12-27,06:54:26PM,27032.7
1926,2020-12-27,06:54:27PM,27026.5
1927,2020-12-27,06:54:28PM,27026.5
1928,2020-12-27,06:54:29PM,27026.5
1929,2020-12-27,06:54:30PM,27033.5
1930,2020-12-27,06:54:31PM,27026.5
1931,2020-12-27,06:54:32PM,27033.5
1932,2020-12-27,06:54:32PM,27026.5
1933,2020-12-27,06:54:33PM,27033.5
1934,2020-12-27,06:54:34PM,27033.5
1935,2020-12-27,06:54:35PM,27026.5
1936,2020-12-27,06:54:36PM,27026.5
1937,2020-12-27,06:54:37PM,27026.5
1938,2020-12-27,06:54:38PM,27032.7
1939,2020-12-27,06:54:39PM,27033.5
1940,2020-12-27,06:54:40PM,27033.5
1941,2020-12-27,06:54:41PM,27033.5
1942,2020-12-27,06:54:42PM,27071.7
1943,2020-12-27,06:54:43PM,27033.5
1944,2020-12-27,06:54:44PM,27033.5
1945,2020-12-27,06:54:45PM,27071.7
1946,2020-12-27,06:54:46PM,27071.7
1947,2020-12-27,06:54:48PM,27033.5
1948,2020-12-27,06:54:49PM,27071.7
1949,2020-12-27,06:54:50PM,27071.7
1950,2020-12-27,06:54:51PM,27071.7
1951,2020-12-27,06:54:52PM,27033.5
1952,2020-12-27,06:54:53PM,27033.5
1953,2020-12-27,06:54:54PM,27071.7
1954,2020-12-27,06:54:55PM,27071.7
1955,2020-12-27,06:54:56PM,27071.7
1956,2020-12-27,06:54:57PM,27071.7
1957,2020-12-27,06:54:58PM,27071.7
1958,2020-12-27,06:54:59PM,27080.5
1959,2020-12-27,06:55:00PM,27071.7
1960,2020-12-27,06:55:01PM,27071.7
1961,2020-12-27,06:55:02PM,27080.5
1962,2020-12-27,06:55:03PM,27080.4
1963,2020-12-27,06:55:04PM,27071.7
1964,2020-12-27,06:55:05PM,27080.4
1965,2020-12-27,06:55:06PM,27080.4
1966,2020-12-27,06:55:07PM,27071.7
1967,2020-12-27,06:55:08PM,27071.7
1968,2020-12-27,06:55:08PM,27080.5
1969,2020-12-27,06:55:09PM,27071.7
1970,2020-12-27,06:55:10PM,27084.6
1971,2020-12-27,06:55:11PM,27071.7
1972,2020-12-27,06:55:12PM,27080.5
1973,2020-12-27,06:55:13PM,27080.4
1974,2020-12-27,06:55:14PM,27071.7
1975,2020-12-27,06:55:15PM,27080.5
1976,2020-12-27,06:55:16PM,27071.7
1977,2020-12-27,06:55:17PM,27080.5
1978,2020-12-27,06:55:18PM,27071.7
1979,2020-12-27,06:55:19PM,27080.4
1980,2020-12-27,06:55:20PM,27084.6
1981,2020-12-27,06:55:21PM,27084.6
1982,2020-12-27,06:55:22PM,27084.6
1983,2020-12-27,06:55:23PM,27084.6
1984,2020-12-27,06:55:25PM,27084.6
1985,2020-12-27,06:55:25PM,27087.8
1986,2020-12-27,06:55:26PM,27084.6
1987,2020-12-27,06:55:27PM,27087.8
1988,2020-12-27,06:55:28PM,27087.8
1989,2020-12-27,06:55:29PM,27084.6
1990,2020-12-27,06:55:30PM,27100.0
1991,2020-12-27,06:55:31PM,27087.8
1992,2020-12-27,06:55:32PM,27100.0
1993,2020-12-27,06:55:33PM,27087.8
1994,2020-12-27,06:55:34PM,27084.6
1995,2020-12-27,06:55:35PM,27087.8
1996,2020-12-27,06:55:36PM,27084.6
1997,2020-12-27,06:55:37PM,27100.0
1998,2020-12-27,06:55:38PM,27087.8
1999,2020-12-27,06:55:39PM,27084.6
2000,2020-12-27,06:55:40PM,27087.8
2001,2020-12-27,06:55:41PM,27084.6
2002,2020-12-27,06:55:42PM,27087.8
2003,2020-12-27,06:55:43PM,27100.0
2004,2020-12-27,06:55:44PM,27100.0
2005,2020-12-27,06:55:45PM,27087.8
2006,2020-12-27,06:55:46PM,27087.8
2007,2020-12-27,06:55:47PM,27087.8
2008,2020-12-27,06:55:48PM,27100.0
2009,2020-12-27,06:55:49PM,27087.8
2010,2020-12-27,06:55:50PM,27087.8
2011,2020-12-27,06:55:50PM,27100.0
2012,2020-12-27,06:55:51PM,27100.0
2013,2020-12-27,06:55:52PM,27100.0
2014,2020-12-27,06:55:53PM,27087.8
2015,2020-12-27,06:55:54PM,27087.8
2016,2020-12-27,06:55:55PM,27100.0
2017,2020-12-27,06:55:56PM,27100.0
2018,2020-12-27,06:55:57PM,27100.0
2019,2020-12-27,06:55:58PM,27100.0
2020,2020-12-27,06:55:59PM,27087.1
2021,2020-12-27,06:56:00PM,27087.1
2022,2020-12-27,06:56:01PM,27100.0
2023,2020-12-27,06:56:02PM,27100.0
2024,2020-12-27,06:56:03PM,27100.0
2025,2020-12-27,06:56:04PM,27100.0
2026,2020-12-27,06:56:05PM,27100.0
2027,2020-12-27,06:56:06PM,27100.0
2028,2020-12-27,06:56:07PM,27100.0
2029,2020-12-27,06:56:08PM,27087.1
2030,2020-12-27,06:56:09PM,27100.0
2031,2020-12-27,06:56:10PM,27100.0
2032,2020-12-27,06:56:11PM,27087.1
2033,2020-12-27,06:56:12PM,27100.0
2034,2020-12-27,06:56:13PM,27087.1
2035,2020-12-27,06:56:14PM,27087.1
2036,2020-12-27,06:56:15PM,27087.1
2037,2020-12-27,06:56:16PM,27087.1
2038,2020-12-27,06:56:17PM,27087.1
2039,2020-12-27,06:56:18PM,27071.2
2040,2020-12-27,06:56:19PM,27087.1
2041,2020-12-27,06:56:20PM,27071.2
2042,2020-12-27,06:56:21PM,27071.2
2043,2020-12-27,06:56:22PM,27087.1
2044,2020-12-27,06:56:22PM,27071.2
2045,2020-12-27,06:56:23PM,27087.1
2046,2020-12-27,06:56:24PM,27071.2
2047,2020-12-27,06:56:25PM,27087.1
2048,2020-12-27,06:56:26PM,27071.2
2049,2020-12-27,06:56:27PM,27077.5
2050,2020-12-27,06:56:28PM,27071.2
2051,2020-12-27,06:56:29PM,27071.2
2052,2020-12-27,06:56:30PM,27077.5
2053,2020-12-27,06:56:31PM,27071.2
2054,2020-12-27,06:56:32PM,27077.5
2055,2020-12-27,06:56:33PM,27077.5
2056,2020-12-27,06:56:34PM,27077.5
2057,2020-12-27,06:56:35PM,27071.2
2058,2020-12-27,06:56:36PM,27071.2
2059,2020-12-27,06:56:37PM,27077.5
2060,2020-12-27,06:56:38PM,27071.2
2061,2020-12-27,06:56:39PM,27071.2
2062,2020-12-27,06:56:40PM,27071.2
2063,2020-12-27,06:56:41PM,27071.2
2064,2020-12-27,06:56:42PM,27077.5
2065,2020-12-27,06:56:43PM,27077.5
2066,2020-12-27,06:56:44PM,27077.5
2067,2020-12-27,06:56:45PM,27085.6
2068,2020-12-27,06:56:46PM,27077.5
2069,2020-12-27,06:56:47PM,27085.6
2070,2020-12-27,06:56:49PM,27085.6
2071,2020-12-27,06:56:50PM,27085.6
2072,2020-12-27,06:56:51PM,27085.6
2073,2020-12-27,06:56:52PM,27085.6
2074,2020-12-27,06:56:53PM,27085.6
2075,2020-12-27,06:56:53PM,27085.6
2076,2020-12-27,06:56:54PM,27085.6
2077,2020-12-27,06:56:55PM,27085.6
2078,2020-12-27,06:56:56PM,27077.5
2079,2020-12-27,06:56:57PM,27085.6
2080,2020-12-27,06:56:58PM,27085.6
2081,2020-12-27,06:56:59PM,27085.6
2082,2020-12-27,06:57:00PM,27085.6
2083,2020-12-27,06:57:02PM,27085.6
2084,2020-12-27,06:57:03PM,27085.6
2085,2020-12-27,06:57:05PM,27085.6
2086,2020-12-27,06:57:06PM,27085.6
2087,2020-12-27,06:57:07PM,27085.6
2088,2020-12-27,06:57:08PM,27085.6
2089,2020-12-27,06:57:09PM,27085.6
2090,2020-12-27,06:57:10PM,27085.6
2091,2020-12-27,06:57:11PM,27085.6
2092,2020-12-27,06:57:12PM,27085.6
2093,2020-12-27,06:57:13PM,27085.6
2094,2020-12-27,06:57:14PM,27085.6
2095,2020-12-27,06:57:15PM,27085.6
2096,2020-12-27,06:57:16PM,27074.6
2097,2020-12-27,06:57:17PM,27085.6
2098,2020-12-27,06:57:18PM,27085.6
2099,2020-12-27,06:57:19PM,27074.6
2100,2020-12-27,06:57:20PM,27074.6
2101,2020-12-27,06:57:21PM,27085.6
2102,2020-12-27,06:57:22PM,27085.6
2103,2020-12-27,06:57:23PM,27074.6
2104,2020-12-27,06:57:24PM,27085.6
2105,2020-12-27,06:57:25PM,27085.6
2106,2020-12-27,06:57:26PM,27074.6
2107,2020-12-27,06:57:27PM,27074.6
2108,2020-12-27,06:57:28PM,27085.6
2109,2020-12-27,06:57:29PM,27085.6
2110,2020-12-27,06:57:29PM,27085.6
2111,2020-12-27,06:57:30PM,27074.6
2112,2020-12-27,06:57:31PM,27074.6
2113,2020-12-27,06:57:32PM,27085.6
2114,2020-12-27,06:57:33PM,27074.6
2115,2020-12-27,06:57:34PM,27074.6
2116,2020-12-27,06:57:35PM,27074.6
2117,2020-12-27,06:57:36PM,27074.6
2118,2020-12-27,06:57:37PM,27074.6
2119,2020-12-27,06:57:38PM,27074.6
2120,2020-12-27,06:57:39PM,27074.6
2121,2020-12-27,06:57:40PM,27074.6
2122,2020-12-27,06:57:41PM,27074.6
2123,2020-12-27,06:57:42PM,27064.5
2124,2020-12-27,06:57:45PM,27074.6
2125,2020-12-27,06:57:46PM,27064.5
2126,2020-12-27,06:57:47PM,27074.6
2127,2020-12-27,06:57:48PM,27064.5
2128,2020-12-27,06:57:49PM,27064.5
2129,2020-12-27,06:57:50PM,27074.6
2130,2020-12-27,06:57:51PM,27064.5
2131,2020-12-27,06:57:52PM,27074.6
2132,2020-12-27,06:57:53PM,27064.5
2133,2020-12-27,06:57:54PM,27074.6
2134,2020-12-27,06:57:55PM,27074.6
2135,2020-12-27,06:57:56PM,27064.5
2136,2020-12-27,06:57:57PM,27074.6
2137,2020-12-27,06:57:58PM,27064.5
2138,2020-12-27,06:57:59PM,27074.6
2139,2020-12-27,06:58:00PM,27064.5
2140,2020-12-27,06:58:01PM,27064.5
2141,2020-12-27,06:58:02PM,27064.5
2142,2020-12-27,06:58:03PM,27064.5
2143,2020-12-27,06:58:04PM,27064.5
2144,2020-12-27,06:58:05PM,27064.5
2145,2020-12-27,06:58:05PM,27064.5
2146,2020-12-27,06:58:07PM,27064.5
2147,2020-12-27,06:58:08PM,27064.5
2148,2020-12-27,06:58:09PM,27064.5
2149,2020-12-27,06:58:10PM,27064.5
2150,2020-12-27,06:58:11PM,27064.5
2151,2020-12-27,06:58:11PM,27064.5
2152,2020-12-27,06:58:13PM,27064.5
2153,2020-12-27,06:58:14PM,27064.5
2154,2020-12-27,06:58:15PM,27065.1
2155,2020-12-27,06:58:16PM,27064.5
2156,2020-12-27,06:58:16PM,27064.5
2157,2020-12-27,06:58:17PM,27064.5
2158,2020-12-27,06:58:18PM,27064.5
2159,2020-12-27,06:58:19PM,27064.5
2160,2020-12-27,06:58:21PM,27064.5
2161,2020-12-27,06:58:22PM,27064.5
2162,2020-12-27,06:58:23PM,27065.1
2163,2020-12-27,06:58:24PM,27065.1
2164,2020-12-27,06:58:25PM,27065.1
2165,2020-12-27,06:58:26PM,27065.1
2166,2020-12-27,06:58:27PM,27064.5
2167,2020-12-27,06:58:27PM,27065.1
2168,2020-12-27,06:58:29PM,27064.5
2169,2020-12-27,06:58:30PM,27065.1
2170,2020-12-27,06:58:31PM,27065.1
2171,2020-12-27,06:58:32PM,27065.1
2172,2020-12-27,06:58:33PM,27065.1
2173,2020-12-27,06:58:34PM,27065.1
2174,2020-12-27,06:58:34PM,27065.1
2175,2020-12-27,06:58:35PM,27065.0
2176,2020-12-27,06:58:36PM,27065.1
2177,2020-12-27,06:58:37PM,27065.1
2178,2020-12-27,06:58:38PM,27065.0
2179,2020-12-27,06:58:39PM,27065.1
2180,2020-12-27,06:58:40PM,27065.1
2181,2020-12-27,06:58:41PM,27065.1
2182,2020-12-27,06:58:42PM,27065.1
2183,2020-12-27,06:58:43PM,27065.1
2184,2020-12-27,06:58:44PM,27065.1
2185,2020-12-27,06:58:45PM,27065.1
2186,2020-12-27,06:58:46PM,27065.1
2187,2020-12-27,06:58:47PM,27065.1
2188,2020-12-27,06:58:48PM,27065.1
2189,2020-12-27,06:58:49PM,27065.1
2190,2020-12-27,06:58:50PM,27065.1
2191,2020-12-27,06:58:52PM,27065.1
2192,2020-12-27,06:58:52PM,27065.1
2193,2020-12-27,06:58:53PM,27065.1
2194,2020-12-27,06:58:54PM,27065.1
2195,2020-12-27,06:58:55PM,27065.1
2196,2020-12-27,06:58:56PM,27065.1
2197,2020-12-27,06:58:57PM,27065.1
2198,2020-12-27,06:58:58PM,27065.1
2199,2020-12-27,06:58:59PM,27079.4
2200,2020-12-27,06:59:00PM,27079.4
2201,2020-12-27,06:59:01PM,27079.4
2202,2020-12-27,06:59:02PM,27079.4
2203,2020-12-27,06:59:03PM,27079.4
2204,2020-12-27,06:59:05PM,27065.1
2205,2020-12-27,06:59:06PM,27065.1
2206,2020-12-27,06:59:07PM,27065.1
2207,2020-12-27,06:59:08PM,27065.1
2208,2020-12-27,06:59:09PM,27065.1
2209,2020-12-27,06:59:09PM,27079.4
2210,2020-12-27,06:59:10PM,27079.4
2211,2020-12-27,06:59:11PM,27065.1
2212,2020-12-27,06:59:12PM,27079.4
2213,2020-12-27,06:59:13PM,27065.1
2214,2020-12-27,06:59:14PM,27079.4
2215,2020-12-27,06:59:15PM,27079.4
2216,2020-12-27,06:59:16PM,27079.4
2217,2020-12-27,06:59:17PM,27079.4
2218,2020-12-27,06:59:18PM,27079.4
2219,2020-12-27,06:59:19PM,27079.4
2220,2020-12-27,06:59:20PM,27079.4
2221,2020-12-27,06:59:21PM,27079.4
2222,2020-12-27,06:59:22PM,27079.5
2223,2020-12-27,06:59:23PM,27079.5
2224,2020-12-27,06:59:24PM,27079.5
2225,2020-12-27,06:59:25PM,27079.4
2226,2020-12-27,06:59:26PM,27079.5
2227,2020-12-27,06:59:27PM,27079.4
2228,2020-12-27,06:59:28PM,27079.4
2229,2020-12-27,06:59:29PM,27050.1
2230,2020-12-27,06:59:30PM,27050.1
2231,2020-12-27,06:59:31PM,27050.1
2232,2020-12-27,06:59:32PM,27079.5
2233,2020-12-27,06:59:33PM,27050.1
2234,2020-12-27,06:59:34PM,27050.1
2235,2020-12-27,06:59:35PM,27050.1
2236,2020-12-27,06:59:36PM,27079.5
2237,2020-12-27,06:59:37PM,27050.1
2238,2020-12-27,06:59:38PM,27079.5
2239,2020-12-27,06:59:39PM,27079.5
2240,2020-12-27,06:59:40PM,27050.1
2241,2020-12-27,06:59:41PM,27050.1
2242,2020-12-27,06:59:42PM,27050.1
2243,2020-12-27,06:59:43PM,27079.5
2244,2020-12-27,06:59:44PM,27050.1
2245,2020-12-27,06:59:48PM,27050.1
2246,2020-12-27,06:59:49PM,27050.1
2247,2020-12-27,06:59:50PM,27050.1
2248,2020-12-27,06:59:50PM,27050.1
2249,2020-12-27,06:59:51PM,27050.1
2250,2020-12-27,06:59:52PM,27050.1
2251,2020-12-27,06:59:53PM,27050.1
2252,2020-12-27,06:59:54PM,27050.1
2253,2020-12-27,06:59:55PM,27050.1
2254,2020-12-27,06:59:56PM,27050.1
2255,2020-12-27,06:59:57PM,27050.1
2256,2020-12-27,06:59:58PM,27050.1
2257,2020-12-27,06:59:59PM,27050.1
2258,2020-12-27,07:00:00PM,27050.7
2259,2020-12-27,07:00:01PM,27050.1
2260,2020-12-27,07:00:02PM,27050.1
2261,2020-12-27,07:00:03PM,27050.1
2262,2020-12-27,07:00:04PM,27050.1
2263,2020-12-27,07:00:05PM,27050.1
2264,2020-12-27,07:00:06PM,27050.1
2265,2020-12-27,07:00:07PM,27050.1
2266,2020-12-27,07:00:08PM,27050.1
2267,2020-12-27,07:00:09PM,27050.7
2268,2020-12-27,07:00:10PM,27050.1
2269,2020-12-27,07:00:11PM,27050.1
2270,2020-12-27,07:00:12PM,27050.1
2271,2020-12-27,07:00:13PM,27050.1
2272,2020-12-27,07:00:14PM,27050.7
2273,2020-12-27,07:00:15PM,27050.8
2274,2020-12-27,07:00:16PM,27050.7
2275,2020-12-27,07:00:17PM,27050.8
2276,2020-12-27,07:00:18PM,27050.7
2277,2020-12-27,07:00:19PM,27050.8
2278,2020-12-27,07:00:20PM,27050.7
2279,2020-12-27,07:00:27PM,27050.7
2280,2020-12-27,07:00:28PM,27050.8
2281,2020-12-27,07:00:29PM,27050.7
2282,2020-12-27,07:00:30PM,27050.8
2283,2020-12-27,07:00:31PM,27050.8
2284,2020-12-27,07:00:32PM,27081.5
2285,2020-12-27,07:00:33PM,27050.8
2286,2020-12-27,07:00:34PM,27050.8
2287,2020-12-27,07:00:35PM,27050.8
2288,2020-12-27,07:00:36PM,27081.5
2289,2020-12-27,07:00:37PM,27081.5
2290,2020-12-27,07:00:40PM,27050.8
2291,2020-12-27,07:00:41PM,27081.5
2292,2020-12-27,07:00:42PM,27081.5
2293,2020-12-27,07:00:43PM,27081.5
2294,2020-12-27,07:00:44PM,27081.5
2295,2020-12-27,07:00:45PM,27081.5
2296,2020-12-27,07:00:46PM,27050.8
2297,2020-12-27,07:00:47PM,27081.5
2298,2020-12-27,07:00:48PM,27112.9
2299,2020-12-27,07:00:49PM,27112.9
2300,2020-12-27,07:00:50PM,27112.9
2301,2020-12-27,07:00:51PM,27112.9
2302,2020-12-27,07:00:52PM,27081.5
2303,2020-12-27,07:00:53PM,27081.5
2304,2020-12-27,07:00:54PM,27081.5
2305,2020-12-27,07:00:55PM,27081.5
2306,2020-12-27,07:00:56PM,27081.5
2307,2020-12-27,07:00:57PM,27112.9
2308,2020-12-27,07:00:58PM,27112.9
2309,2020-12-27,07:00:59PM,27116.9
2310,2020-12-27,07:01:00PM,27081.5
2311,2020-12-27,07:01:01PM,27116.9
2312,2020-12-27,07:01:02PM,27116.9
2313,2020-12-27,07:01:03PM,27116.9
2314,2020-12-27,07:01:04PM,27112.9
2315,2020-12-27,07:01:05PM,27116.9
2316,2020-12-27,07:01:06PM,27112.9
2317,2020-12-27,07:01:07PM,27116.9
2318,2020-12-27,07:01:08PM,27112.9
2319,2020-12-27,07:01:09PM,27112.9
2320,2020-12-27,07:01:11PM,27112.9
2321,2020-12-27,07:01:12PM,27116.9
2322,2020-12-27,07:01:13PM,27112.9
2323,2020-12-27,07:01:14PM,27112.9
2324,2020-12-27,07:01:15PM,27112.9
2325,2020-12-27,07:01:16PM,27136.4
2326,2020-12-27,07:01:17PM,27116.9
2327,2020-12-27,07:01:18PM,27136.4
2328,2020-12-27,07:01:19PM,27136.4
2329,2020-12-27,07:01:20PM,27136.4
2330,2020-12-27,07:01:21PM,27116.9
2331,2020-12-27,07:01:22PM,27116.9
2332,2020-12-27,07:01:23PM,27116.9
2333,2020-12-27,07:01:24PM,27116.9
2334,2020-12-27,07:01:25PM,27136.4
2335,2020-12-27,07:01:26PM,27136.4
2336,2020-12-27,07:01:27PM,27116.9
2337,2020-12-27,07:01:28PM,27116.9
2338,2020-12-27,07:01:29PM,27116.9
2339,2020-12-27,07:01:30PM,27136.4
2340,2020-12-27,07:01:32PM,27136.4
2341,2020-12-27,07:01:33PM,27136.0
2342,2020-12-27,07:01:34PM,27136.0
2343,2020-12-27,07:01:35PM,27136.4
2344,2020-12-27,07:01:35PM,27136.0
2345,2020-12-27,07:01:36PM,27136.0
2346,2020-12-27,07:01:37PM,27136.4
2347,2020-12-27,07:01:38PM,27136.0
2348,2020-12-27,07:01:39PM,27136.0
2349,2020-12-27,07:01:40PM,27136.4
2350,2020-12-27,07:01:41PM,27136.0
2351,2020-12-27,07:01:42PM,27136.4
2352,2020-12-27,07:01:43PM,27136.0
2353,2020-12-27,07:01:44PM,27136.4
2354,2020-12-27,07:01:45PM,27136.4
2355,2020-12-27,07:01:46PM,27136.0
2356,2020-12-27,07:01:47PM,27136.0
2357,2020-12-27,07:01:48PM,27136.4
2358,2020-12-27,07:01:49PM,27136.0
2359,2020-12-27,07:01:50PM,27136.0
2360,2020-12-27,07:01:51PM,27136.0
2361,2020-12-27,07:01:52PM,27136.0
2362,2020-12-27,07:01:53PM,27136.0
2363,2020-12-27,07:01:54PM,27136.0
2364,2020-12-27,07:01:55PM,27136.0
2365,2020-12-27,07:01:56PM,27136.0
2366,2020-12-27,07:01:56PM,27136.0
2367,2020-12-27,07:01:57PM,27136.0
2368,2020-12-27,07:01:58PM,27136.0
2369,2020-12-27,07:01:59PM,27136.0
2370,2020-12-27,07:02:00PM,27136.0
2371,2020-12-27,07:02:01PM,27136.0
2372,2020-12-27,07:02:02PM,27136.0
2373,2020-12-27,07:02:03PM,27136.0
