,DATE,TIME,PRICE
698,2020-12-27,16:05:18,26130.6
699,2020-12-27,16:05:19,26138.6
700,2020-12-27,16:05:20,26130.6
701,2020-12-27,16:05:21,26125.5
702,2020-12-27,16:05:22,26125.5
703,2020-12-27,16:05:23,26125.5
704,2020-12-27,16:05:24,26125.5
705,2020-12-27,16:05:25,26130.6
706,2020-12-27,16:05:26,26138.6
707,2020-12-27,16:05:27,26138.6
708,2020-12-27,16:05:28,26142.1
709,2020-12-27,16:05:29,26138.6
710,2020-12-27,16:05:30,26138.6
711,2020-12-27,16:05:31,26138.6
712,2020-12-27,16:05:32,26142.1
713,2020-12-27,16:05:33,26130.6
714,2020-12-27,16:05:35,26125.5
715,2020-12-27,16:05:36,26189.5
716,2020-12-27,16:05:37,26125.5
717,2020-12-27,16:05:38,26196.6
718,2020-12-27,16:05:39,26125.5
719,2020-12-27,16:05:40,26138.6
720,2020-12-27,16:05:41,26189.5
721,2020-12-27,16:05:41,26164.4
722,2020-12-27,16:05:42,26189.5
723,2020-12-27,16:05:43,26197.4
724,2020-12-27,16:05:44,26164.4
725,2020-12-27,16:05:45,26164.4
726,2020-12-27,16:05:46,26197.4
727,2020-12-27,16:05:47,26197.5
728,2020-12-27,16:05:48,26197.4
729,2020-12-27,16:05:49,26197.4
730,2020-12-27,16:05:50,26189.5
731,2020-12-27,16:05:51,26196.6
732,2020-12-27,16:05:52,26197.5
733,2020-12-27,16:05:53,26197.4
734,2020-12-27,16:05:54,26197.4
735,2020-12-27,16:05:55,26189.5
736,2020-12-27,16:05:56,26189.5
737,2020-12-27,16:05:58,26197.4
738,2020-12-27,16:05:59,26197.4
739,2020-12-27,16:06:00,26197.5
740,2020-12-27,16:06:01,26197.5
741,2020-12-27,16:06:02,26197.4
742,2020-12-27,16:06:03,26196.6
743,2020-12-27,16:06:04,26197.4
744,2020-12-27,16:06:05,26196.6
745,2020-12-27,16:06:06,26197.5
746,2020-12-27,16:06:07,26197.4
747,2020-12-27,16:06:08,26197.5
748,2020-12-27,16:06:09,26200.0
749,2020-12-27,16:06:12,26200.0
750,2020-12-27,16:06:13,26197.4
751,2020-12-27,16:06:14,26197.5
752,2020-12-27,16:06:15,26197.5
753,2020-12-27,16:06:16,26184.3
754,2020-12-27,16:06:17,26184.3
755,2020-12-27,16:06:18,26197.5
756,2020-12-27,16:06:19,26184.3
757,2020-12-27,16:06:20,26184.3
758,2020-12-27,16:06:23,26199.9
759,2020-12-27,16:06:24,26200.0
760,2020-12-27,16:06:25,26184.3
761,2020-12-27,16:06:26,26197.5
762,2020-12-27,16:06:27,26199.9
763,2020-12-27,16:06:28,26200.0
764,2020-12-27,16:06:29,26199.9
765,2020-12-27,16:06:30,26184.3
766,2020-12-27,16:06:31,26200.0
767,2020-12-27,16:06:33,26184.3
768,2020-12-27,16:06:34,26200.0
769,2020-12-27,16:06:35,26200.0
770,2020-12-27,16:06:36,26184.3
771,2020-12-27,16:06:37,26184.3
772,2020-12-27,16:06:38,26200.0
773,2020-12-27,16:06:39,26216.0
774,2020-12-27,16:06:40,26216.0
775,2020-12-27,16:06:41,26200.0
776,2020-12-27,16:06:42,26216.0
777,2020-12-27,16:06:43,26216.0
778,2020-12-27,16:06:44,26200.0
779,2020-12-27,16:06:45,26184.3
780,2020-12-27,16:06:46,26216.0
781,2020-12-27,16:06:47,26256.3
782,2020-12-27,16:06:48,26216.0
783,2020-12-27,16:06:50,26216.0
784,2020-12-27,16:06:51,26216.0
785,2020-12-27,16:06:52,26216.0
786,2020-12-27,16:06:53,26256.3
787,2020-12-27,16:06:54,26216.0
788,2020-12-27,16:06:54,26200.0
789,2020-12-27,16:06:56,26256.3
790,2020-12-27,16:06:57,26200.0
791,2020-12-27,16:06:58,26256.3
792,2020-12-27,16:06:59,26256.3
793,2020-12-27,16:07:00,26256.3
794,2020-12-27,16:07:01,26235.0
795,2020-12-27,16:07:02,26216.0
796,2020-12-27,16:07:03,26256.3
797,2020-12-27,16:07:04,26235.0
798,2020-12-27,16:07:05,26256.3
799,2020-12-27,16:07:06,26216.0
800,2020-12-27,16:07:07,26235.0
801,2020-12-27,16:07:08,26256.3
802,2020-12-27,16:07:09,26235.0
803,2020-12-27,16:07:10,26216.0
804,2020-12-27,16:07:11,26256.3
805,2020-12-27,16:07:12,26256.3
806,2020-12-27,16:07:13,26256.3
807,2020-12-27,16:07:14,26230.4
808,2020-12-27,16:07:15,26230.4
809,2020-12-27,16:07:16,26219.7
810,2020-12-27,16:07:17,26256.3
811,2020-12-27,16:07:18,26256.3
812,2020-12-27,16:07:19,26235.4
813,2020-12-27,16:07:20,26235.0
814,2020-12-27,16:07:21,26235.0
815,2020-12-27,16:07:22,26235.4
816,2020-12-27,16:07:23,26230.4
817,2020-12-27,16:07:26,26235.4
818,2020-12-27,16:07:27,26230.4
819,2020-12-27,16:07:28,26235.4
820,2020-12-27,16:07:29,26235.4
821,2020-12-27,16:07:30,26230.4
822,2020-12-27,16:07:31,26230.4
823,2020-12-27,16:07:32,26235.4
824,2020-12-27,16:07:33,26235.4
825,2020-12-27,16:07:34,26235.4
826,2020-12-27,16:07:35,26235.4
827,2020-12-27,16:07:36,26235.4
828,2020-12-27,16:07:37,26235.4
829,2020-12-27,16:07:38,26235.4
830,2020-12-27,16:07:39,26233.5
831,2020-12-27,16:07:42,26235.4
832,2020-12-27,16:07:43,26235.4
833,2020-12-27,16:07:47,26203.6
834,2020-12-27,16:07:48,26235.4
835,2020-12-27,16:07:50,26233.5
836,2020-12-27,16:07:51,26203.6
837,2020-12-27,16:07:52,26203.6
838,2020-12-27,16:07:59,26203.6
839,2020-12-27,16:08:00,26205.0
840,2020-12-27,16:08:01,26223.0
841,2020-12-27,16:08:03,26203.6
842,2020-12-27,16:08:04,26205.0
843,2020-12-27,16:08:05,26203.6
844,2020-12-27,16:08:06,26223.0
845,2020-12-27,16:08:07,26205.0
846,2020-12-27,16:08:08,26205.0
847,2020-12-27,16:08:09,26205.0
848,2020-12-27,16:08:10,26223.0
849,2020-12-27,16:08:11,26203.6
850,2020-12-27,16:08:12,26203.6
851,2020-12-27,16:08:13,26203.6
852,2020-12-27,16:08:14,26205.0
853,2020-12-27,16:08:15,26219.6
854,2020-12-27,16:08:15,26205.0
855,2020-12-27,16:08:16,26219.6
856,2020-12-27,16:08:17,26205.0
857,2020-12-27,16:08:18,26205.0
858,2020-12-27,16:08:19,26205.0
859,2020-12-27,16:08:20,26216.6
860,2020-12-27,16:08:21,26205.0
861,2020-12-27,16:08:22,26230.3
862,2020-12-27,16:08:23,26219.6
863,2020-12-27,16:08:24,26223.0
864,2020-12-27,16:08:25,26219.6
865,2020-12-27,16:08:26,26216.6
866,2020-12-27,16:08:27,26230.3
867,2020-12-27,16:08:28,26216.6
868,2020-12-27,16:08:29,26230.3
869,2020-12-27,16:08:30,26230.3
870,2020-12-27,16:08:31,26219.6
871,2020-12-27,16:08:32,26230.3
872,2020-12-27,16:08:33,26250.0
873,2020-12-27,16:08:34,26230.3
874,2020-12-27,16:08:35,26219.6
875,2020-12-27,16:08:36,26230.3
876,2020-12-27,16:08:37,26219.6
877,2020-12-27,16:08:38,26250.0
878,2020-12-27,16:08:39,26230.3
879,2020-12-27,16:08:40,26250.0
880,2020-12-27,16:08:41,26230.3
881,2020-12-27,16:08:43,26216.6
882,2020-12-27,16:08:43,26230.3
883,2020-12-27,16:08:44,26216.6
884,2020-12-27,16:08:45,26243.0
885,2020-12-27,16:08:46,26250.0
886,2020-12-27,16:08:47,26250.0
887,2020-12-27,16:08:48,26230.3
888,2020-12-27,16:08:49,26243.0
889,2020-12-27,16:08:50,26285.2
890,2020-12-27,16:08:51,26250.4
891,2020-12-27,16:08:52,26243.0
892,2020-12-27,16:08:53,26285.2
893,2020-12-27,16:09:02,26285.2
894,2020-12-27,16:09:03,26285.2
895,2020-12-27,16:09:04,26243.0
896,2020-12-27,16:09:05,26285.2
897,2020-12-27,16:09:06,26317.5
898,2020-12-27,16:09:07,26285.2
899,2020-12-27,16:09:08,26285.2
900,2020-12-27,16:09:09,26317.5
901,2020-12-27,16:09:10,26317.5
902,2020-12-27,16:09:11,26285.2
903,2020-12-27,16:09:12,26317.5
904,2020-12-27,16:09:13,26317.5
905,2020-12-27,16:09:14,26317.5
906,2020-12-27,16:09:15,26323.3
907,2020-12-27,16:09:16,26323.3
908,2020-12-27,16:09:17,26317.5
909,2020-12-27,16:09:18,26285.2
910,2020-12-27,16:09:19,26285.2
911,2020-12-27,16:09:20,26318.8
912,2020-12-27,16:09:21,26352.6
913,2020-12-27,16:09:22,26349.9
914,2020-12-27,16:09:23,26349.9
915,2020-12-27,16:09:25,26323.3
916,2020-12-27,16:09:26,26352.6
917,2020-12-27,16:09:27,26318.8
918,2020-12-27,16:09:28,26349.9
919,2020-12-27,16:09:29,26317.5
920,2020-12-27,16:09:30,26352.6
921,2020-12-27,16:09:31,26318.8
922,2020-12-27,16:09:32,26318.8
923,2020-12-27,16:09:33,26349.9
924,2020-12-27,16:09:34,26349.9
925,2020-12-27,16:09:35,26323.3
926,2020-12-27,16:09:36,26318.8
927,2020-12-27,16:09:37,26352.6
928,2020-12-27,16:09:39,26330.0
929,2020-12-27,16:09:40,26349.9
930,2020-12-27,16:09:41,26323.3
931,2020-12-27,16:09:42,26352.6
932,2020-12-27,16:09:43,26338.6
933,2020-12-27,16:09:44,26349.9
934,2020-12-27,16:09:45,26330.0
935,2020-12-27,16:09:46,26349.9
936,2020-12-27,16:09:47,26352.6
937,2020-12-27,16:09:48,26338.6
938,2020-12-27,16:09:49,26352.6
939,2020-12-27,16:09:50,26326.7
940,2020-12-27,16:09:51,26326.7
941,2020-12-27,16:09:52,26329.7
942,2020-12-27,16:09:53,26338.6
943,2020-12-27,16:09:54,26326.7
944,2020-12-27,16:09:55,26329.7
945,2020-12-27,16:09:56,26338.6
946,2020-12-27,16:09:57,26330.0
947,2020-12-27,16:09:58,26326.7
948,2020-12-27,16:09:59,26329.7
949,2020-12-27,16:10:00,26329.7
950,2020-12-27,16:10:01,26329.7
951,2020-12-27,16:10:02,26329.7
952,2020-12-27,16:10:03,26321.7
953,2020-12-27,16:10:04,26329.7
954,2020-12-27,16:10:05,26330.0
955,2020-12-27,16:10:06,26329.7
956,2020-12-27,16:10:07,26329.7
957,2020-12-27,16:10:08,26321.7
958,2020-12-27,16:10:09,26312.2
959,2020-12-27,16:10:10,26312.2
960,2020-12-27,16:10:11,26326.7
961,2020-12-27,16:10:12,26326.7
962,2020-12-27,16:10:13,26329.7
963,2020-12-27,16:10:14,26329.7
964,2020-12-27,16:10:15,26339.4
965,2020-12-27,16:10:16,26329.7
966,2020-12-27,16:10:17,26321.7
967,2020-12-27,16:10:18,26339.4
968,2020-12-27,16:10:19,26329.7
969,2020-12-27,16:10:20,26329.7
970,2020-12-27,16:10:21,26312.2
971,2020-12-27,16:10:22,26352.7
972,2020-12-27,16:10:23,26321.7
973,2020-12-27,16:10:24,26312.2
974,2020-12-27,16:10:25,26352.7
975,2020-12-27,16:10:26,26312.2
976,2020-12-27,16:10:27,26312.2
977,2020-12-27,16:10:28,26321.7
978,2020-12-27,16:10:29,26371.2
979,2020-12-27,16:10:30,26352.7
980,2020-12-27,16:10:31,26371.2
981,2020-12-27,16:10:32,26371.2
982,2020-12-27,16:10:33,26339.4
983,2020-12-27,16:10:34,26352.7
984,2020-12-27,16:10:35,26371.2
985,2020-12-27,16:10:36,26312.2
986,2020-12-27,16:10:37,26371.2
987,2020-12-27,16:10:38,26352.7
988,2020-12-27,16:10:39,26352.7
989,2020-12-27,16:10:40,26371.2
990,2020-12-27,16:10:41,26379.0
991,2020-12-27,16:10:42,26379.0
992,2020-12-27,16:10:43,26339.4
993,2020-12-27,16:10:44,26378.9
994,2020-12-27,16:10:45,26352.7
995,2020-12-27,16:10:46,26352.7
996,2020-12-27,16:10:47,26378.9
997,2020-12-27,16:10:48,26352.7
998,2020-12-27,16:10:49,26352.7
999,2020-12-27,16:10:50,26379.0
1000,2020-12-27,16:10:51,26379.0
1001,2020-12-27,16:10:52,26373.2
1002,2020-12-27,16:10:53,26379.0
1003,2020-12-27,16:10:54,26379.0
1004,2020-12-27,16:10:55,26379.0
1005,2020-12-27,16:10:56,26379.0
1006,2020-12-27,16:10:58,26378.9
1007,2020-12-27,16:10:59,26379.0
1008,2020-12-27,16:11:00,26373.2
1009,2020-12-27,16:11:01,26379.0
1010,2020-12-27,16:11:02,26379.0
1011,2020-12-27,16:11:03,26379.0
1012,2020-12-27,16:11:04,26379.0
1013,2020-12-27,16:11:05,26379.0
1014,2020-12-27,16:11:06,26379.0
1015,2020-12-27,16:11:07,26378.9
1016,2020-12-27,16:11:08,26379.0
1017,2020-12-27,16:11:09,26379.0
1018,2020-12-27,16:11:10,26379.0
1019,2020-12-27,16:11:11,26379.0
1020,2020-12-27,16:11:12,26379.0
1021,2020-12-27,16:11:13,26379.0
1022,2020-12-27,16:11:14,26379.0
1023,2020-12-27,16:11:15,26350.0
1024,2020-12-27,16:11:16,26350.0
1025,2020-12-27,16:11:18,26379.0
1026,2020-12-27,16:11:19,26374.8
1027,2020-12-27,16:11:21,26374.8
1028,2020-12-27,16:11:22,26379.0
1029,2020-12-27,16:11:23,26343.8
1030,2020-12-27,16:11:24,26343.8
1031,2020-12-27,16:11:25,26344.1
1032,2020-12-27,16:11:26,26350.0
1033,2020-12-27,16:11:27,26343.8
1034,2020-12-27,16:11:28,26374.8
1035,2020-12-27,16:11:30,26350.0
1036,2020-12-27,16:11:31,26345.1
1037,2020-12-27,16:11:32,26345.1
1038,2020-12-27,16:11:33,26344.1
1039,2020-12-27,16:11:35,26350.0
1040,2020-12-27,16:11:36,26374.8
1041,2020-12-27,16:11:37,26343.8
1042,2020-12-27,16:11:38,26350.0
1043,2020-12-27,16:11:39,26343.8
1044,2020-12-27,16:11:40,26374.8
1045,2020-12-27,16:11:41,26345.1
1046,2020-12-27,16:11:42,26345.1
1047,2020-12-27,16:11:44,26343.8
1048,2020-12-27,16:11:45,26351.4
1049,2020-12-27,16:11:46,26351.4
1050,2020-12-27,16:11:47,26345.1
1051,2020-12-27,16:11:48,26345.1
1052,2020-12-27,16:11:49,26344.1
1053,2020-12-27,16:11:50,26344.1
1054,2020-12-27,16:11:51,26344.1
1055,2020-12-27,16:11:52,26367.5
1056,2020-12-27,16:11:53,26351.4
1057,2020-12-27,16:11:54,26344.1
1058,2020-12-27,16:11:55,26351.4
1059,2020-12-27,16:11:56,26344.1
1060,2020-12-27,16:11:57,26351.4
1061,2020-12-27,16:17:19,26426.4
1062,2020-12-27,16:17:20,26438.1
1063,2020-12-27,16:17:21,26514.8
1064,2020-12-27,16:17:22,26438.1
1065,2020-12-27,16:17:23,26514.8
1066,2020-12-27,16:17:24,26444.4
1067,2020-12-27,16:17:25,26444.4
1068,2020-12-27,16:17:27,26514.8
1069,2020-12-27,16:17:28,26444.4
1070,2020-12-27,16:17:29,26514.8
1071,2020-12-27,16:17:30,26490.9
1072,2020-12-27,16:17:31,26490.9
1073,2020-12-27,16:17:31,26514.8
1074,2020-12-27,16:17:32,26514.8
1075,2020-12-27,16:17:33,26444.4
1076,2020-12-27,16:17:34,26514.8
1077,2020-12-27,16:17:35,26514.8
1078,2020-12-27,16:17:36,26514.8
1079,2020-12-27,16:17:37,26488.0
1080,2020-12-27,16:17:39,26514.8
1081,2020-12-27,16:17:44,26514.8
1082,2020-12-27,16:17:45,26490.9
1083,2020-12-27,16:17:46,26514.8
1084,2020-12-27,16:17:47,26475.2
1085,2020-12-27,16:17:48,26514.8
1086,2020-12-27,16:17:49,26475.2
1087,2020-12-27,16:17:50,26488.0
1088,2020-12-27,16:17:51,26488.2
1089,2020-12-27,16:17:52,26488.0
1090,2020-12-27,16:17:53,26488.2
1091,2020-12-27,16:17:54,26488.2
1092,2020-12-27,16:17:56,26488.2
1093,2020-12-27,16:17:57,26488.2
1094,2020-12-27,16:17:58,26488.2
1095,2020-12-27,16:17:59,26488.2
1096,2020-12-27,16:18:00,26492.0
1097,2020-12-27,16:18:01,26488.2
1098,2020-12-27,16:18:02,26488.2
1099,2020-12-27,16:18:03,26488.2
1100,2020-12-27,16:18:04,26488.2
1101,2020-12-27,16:18:05,26475.2
1102,2020-12-27,16:18:06,26492.0
1103,2020-12-27,16:18:07,26492.0
1104,2020-12-27,16:18:08,26475.2
1105,2020-12-27,16:18:09,26475.2
1106,2020-12-27,16:18:10,26492.0
1107,2020-12-27,16:18:11,26488.2
1108,2020-12-27,16:18:12,26488.2
1109,2020-12-27,16:18:13,26492.0
1110,2020-12-27,16:18:15,26488.2
1111,2020-12-27,16:18:16,26492.0
1112,2020-12-27,16:18:17,26488.2
1113,2020-12-27,16:18:18,26488.2
1114,2020-12-27,16:18:19,26488.2
1115,2020-12-27,16:18:20,26488.2
1116,2020-12-27,16:18:21,26491.7
1117,2020-12-27,16:18:22,26491.7
1118,2020-12-27,16:18:23,26488.2
1119,2020-12-27,16:18:23,26491.0
1120,2020-12-27,16:18:24,26500.3
1121,2020-12-27,16:18:26,26500.3
1122,2020-12-27,16:18:27,26491.0
1123,2020-12-27,16:18:28,26491.0
1124,2020-12-27,16:18:29,26492.0
1125,2020-12-27,16:18:30,26491.0
1126,2020-12-27,16:18:31,26500.3
1127,2020-12-27,16:18:32,26491.0
1128,2020-12-27,16:18:33,26500.3
1129,2020-12-27,16:18:34,26500.3
1130,2020-12-27,16:18:35,26491.0
1131,2020-12-27,16:18:36,26491.7
1132,2020-12-27,16:18:37,26491.0
1133,2020-12-27,16:18:38,26491.7
1134,2020-12-27,16:18:39,26491.0
1135,2020-12-27,16:18:40,26492.0
1136,2020-12-27,16:18:41,26474.7
1137,2020-12-27,16:18:42,26500.3
1138,2020-12-27,16:18:43,26491.0
1139,2020-12-27,16:18:44,26500.3
1140,2020-12-27,16:18:45,26474.7
1141,2020-12-27,16:18:46,26500.3
1142,2020-12-27,16:18:47,26491.7
1143,2020-12-27,16:18:48,26500.3
1144,2020-12-27,16:18:49,26500.3
1145,2020-12-27,16:18:50,26471.8
1146,2020-12-27,16:18:51,26500.3
1147,2020-12-27,16:18:52,26471.8
1148,2020-12-27,16:18:53,26465.6
1149,2020-12-27,16:18:54,26500.3
1150,2020-12-27,16:18:55,26474.7
1151,2020-12-27,16:18:56,26465.6
1152,2020-12-27,16:18:57,26465.6
1153,2020-12-27,16:18:58,26465.6
1154,2020-12-27,16:18:59,26471.8
1155,2020-12-27,16:19:00,26474.7
1156,2020-12-27,16:19:01,26465.6
1157,2020-12-27,16:19:02,26474.7
1158,2020-12-27,16:19:03,26465.6
1159,2020-12-27,16:19:05,26465.6
1160,2020-12-27,16:19:05,26461.4
1161,2020-12-27,16:19:06,26471.8
1162,2020-12-27,16:19:07,26465.6
1163,2020-12-27,16:19:08,26474.7
1164,2020-12-27,16:19:09,26465.6
1165,2020-12-27,16:19:10,26471.8
1166,2020-12-27,16:19:12,26465.6
1167,2020-12-27,16:19:13,26461.4
1168,2020-12-27,16:19:17,26465.6
1169,2020-12-27,16:19:18,26497.3
1170,2020-12-27,16:19:21,26461.4
1171,2020-12-27,16:19:22,26497.3
1172,2020-12-27,16:19:23,26497.3
1173,2020-12-27,16:19:24,26516.7
1174,2020-12-27,16:19:25,26516.7
1175,2020-12-27,16:19:26,26524.2
1176,2020-12-27,16:19:27,26461.4
1177,2020-12-27,16:19:28,26524.2
1178,2020-12-27,16:19:29,26516.7
1179,2020-12-27,16:19:30,26461.4
1180,2020-12-27,16:19:31,26497.3
1181,2020-12-27,16:19:32,26516.7
1182,2020-12-27,16:19:33,26516.7
1183,2020-12-27,16:19:34,26516.7
1184,2020-12-27,16:19:35,26497.3
1185,2020-12-27,16:19:36,26516.7
1186,2020-12-27,16:19:37,26516.7
1187,2020-12-27,16:19:38,26516.7
1188,2020-12-27,16:19:39,26516.7
1189,2020-12-27,16:19:40,26524.2
1190,2020-12-27,16:19:41,26516.7
1191,2020-12-27,16:19:42,26516.7
1192,2020-12-27,16:19:43,26516.7
1193,2020-12-27,16:19:44,26516.7
1194,2020-12-27,16:19:45,26516.7
1195,2020-12-27,16:19:46,26516.7
1196,2020-12-27,16:19:47,26516.7
1197,2020-12-27,16:19:48,26516.7
1198,2020-12-27,16:19:49,26516.7
1199,2020-12-27,16:19:50,26547.0
1200,2020-12-27,16:19:51,26530.2
1201,2020-12-27,16:19:52,26573.6
1202,2020-12-27,16:19:53,26516.7
1203,2020-12-27,16:19:54,26573.6
1204,2020-12-27,16:19:55,26516.7
1205,2020-12-27,16:19:56,26573.6
1206,2020-12-27,16:19:57,26573.0
1207,2020-12-27,16:19:58,26530.2
1208,2020-12-27,16:19:59,26573.0
1209,2020-12-27,16:20:00,26573.0
1210,2020-12-27,16:20:01,26573.0
1211,2020-12-27,16:20:02,26573.6
1212,2020-12-27,16:20:03,26530.2
1213,2020-12-27,16:20:04,26573.0
1214,2020-12-27,16:20:05,26573.0
1215,2020-12-27,16:20:06,26547.0
1216,2020-12-27,16:20:07,26573.0
1217,2020-12-27,16:20:08,26573.0
1218,2020-12-27,16:20:09,26547.0
1219,2020-12-27,16:20:10,26530.2
1220,2020-12-27,16:20:11,26530.2
1221,2020-12-27,16:20:12,26573.0
1222,2020-12-27,16:20:14,26573.6
1223,2020-12-27,16:20:15,26547.0
1224,2020-12-27,16:20:16,26564.5
1225,2020-12-27,16:20:17,26564.5
1226,2020-12-27,16:20:18,26573.0
1227,2020-12-27,16:20:19,26573.0
1228,2020-12-27,16:20:20,26564.5
1229,2020-12-27,16:20:21,26564.5
1230,2020-12-27,16:20:23,26568.6
1231,2020-12-27,16:20:24,26568.6
1232,2020-12-27,16:20:25,26573.0
1233,2020-12-27,16:20:26,26564.5
1234,2020-12-27,16:20:27,26568.6
1235,2020-12-27,16:20:29,26577.4
1236,2020-12-27,16:20:30,26577.4
1237,2020-12-27,16:20:41,26577.4
1238,2020-12-27,16:20:43,26564.5
1239,2020-12-27,16:20:44,26568.6
1240,2020-12-27,16:20:45,26577.4
1241,2020-12-27,16:20:46,26577.4
1242,2020-12-27,16:20:47,26568.6
1243,2020-12-27,16:20:48,26553.3
1244,2020-12-27,16:20:49,26568.6
1245,2020-12-27,16:20:50,26577.4
1246,2020-12-27,16:20:51,26577.4
1247,2020-12-27,16:20:52,26573.4
1248,2020-12-27,16:20:53,26577.4
1249,2020-12-27,16:20:54,26529.8
1250,2020-12-27,16:20:55,26553.3
1251,2020-12-27,16:20:56,26553.3
1252,2020-12-27,16:20:57,26529.8
1253,2020-12-27,16:20:58,26573.4
1254,2020-12-27,16:20:59,26535.3
1255,2020-12-27,16:21:00,26553.3
1256,2020-12-27,16:21:01,26505.9
1257,2020-12-27,16:21:02,26553.3
1258,2020-12-27,16:21:03,26529.8
1259,2020-12-27,16:21:04,26529.8
1260,2020-12-27,16:21:05,26505.9
1261,2020-12-27,16:21:06,26505.9
1262,2020-12-27,16:21:07,26529.8
1263,2020-12-27,16:21:08,26505.9
1264,2020-12-27,16:21:09,26553.3
1265,2020-12-27,16:21:10,26505.9
1266,2020-12-27,16:21:11,26505.9
1267,2020-12-27,16:21:18,26505.9
1268,2020-12-27,16:21:19,26505.9
1269,2020-12-27,16:21:20,26529.8
1270,2020-12-27,16:21:21,26500.1
1271,2020-12-27,16:21:23,26505.9
1272,2020-12-27,16:21:24,26505.9
1273,2020-12-27,16:21:25,26500.1
1274,2020-12-27,16:21:26,26505.9
1275,2020-12-27,16:21:27,26500.1
1276,2020-12-27,16:21:28,26500.0
1277,2020-12-27,16:21:29,26500.0
1278,2020-12-27,16:21:30,26476.2
1279,2020-12-27,16:21:31,26500.0
1280,2020-12-27,16:21:32,26500.0
1281,2020-12-27,16:21:33,26500.0
1282,2020-12-27,16:21:34,26500.0
1283,2020-12-27,16:21:35,26476.2
1284,2020-12-27,16:21:36,26500.1
1285,2020-12-27,16:21:37,26500.1
1286,2020-12-27,16:21:38,26500.0
1287,2020-12-27,16:21:39,26500.0
1288,2020-12-27,16:21:40,26500.0
1289,2020-12-27,16:21:41,26500.1
1290,2020-12-27,16:21:42,26500.0
1291,2020-12-27,16:21:43,26500.0
1292,2020-12-27,16:21:44,26500.1
1293,2020-12-27,16:21:45,26500.0
1294,2020-12-27,16:21:46,26500.1
1295,2020-12-27,16:21:47,26500.1
1296,2020-12-27,16:21:48,26476.2
1297,2020-12-27,16:21:49,26500.0
1298,2020-12-27,16:21:50,26500.0
1299,2020-12-27,16:21:51,26500.1
1300,2020-12-27,16:21:52,26494.2
1301,2020-12-27,16:21:53,26479.5
1302,2020-12-27,16:21:54,26494.2
1303,2020-12-27,16:21:55,26500.0
1304,2020-12-27,16:21:56,26500.0
1305,2020-12-27,16:21:57,26479.5
1306,2020-12-27,16:21:58,26479.5
1307,2020-12-27,16:21:59,26494.2
1308,2020-12-27,16:22:01,26479.5
1309,2020-12-27,16:22:02,26471.0
1310,2020-12-27,16:22:03,26494.2
1311,2020-12-27,16:22:04,26471.0
1312,2020-12-27,16:22:05,26494.2
1313,2020-12-27,16:22:06,26471.0
1314,2020-12-27,16:22:07,26471.0
1315,2020-12-27,16:22:08,26494.2
1316,2020-12-27,16:22:09,26471.0
1317,2020-12-27,16:22:10,26471.0
1318,2020-12-27,16:22:11,26471.0
1319,2020-12-27,16:22:12,26479.5
1320,2020-12-27,16:22:13,26471.0
1321,2020-12-27,16:22:14,26494.2
1322,2020-12-27,16:22:15,26494.2
1323,2020-12-27,16:22:16,26499.9
1324,2020-12-27,16:22:17,26494.2
1325,2020-12-27,16:22:18,26499.9
1326,2020-12-27,16:22:19,26494.2
1327,2020-12-27,16:22:20,26471.0
1328,2020-12-27,16:22:21,26494.2
1329,2020-12-27,16:22:22,26494.2
1330,2020-12-27,16:22:23,26494.2
1331,2020-12-27,16:22:24,26494.2
1332,2020-12-27,16:22:25,26471.0
1333,2020-12-27,16:22:26,26521.0
1334,2020-12-27,16:22:27,26564.4
1335,2020-12-27,16:22:28,26521.0
1336,2020-12-27,16:22:29,26499.9
1337,2020-12-27,16:22:30,26471.0
1338,2020-12-27,16:22:31,26520.9
1339,2020-12-27,16:22:32,26564.4
1340,2020-12-27,16:22:33,26499.9
1341,2020-12-27,16:22:34,26520.9
1342,2020-12-27,16:22:35,26520.9
1343,2020-12-27,16:22:36,26521.0
1344,2020-12-27,16:22:37,26520.9
1345,2020-12-27,16:22:38,26564.4
1346,2020-12-27,16:22:39,26564.4
1347,2020-12-27,16:22:40,26564.4
1348,2020-12-27,16:22:41,26499.9
1349,2020-12-27,16:22:42,26564.4
1350,2020-12-27,16:22:43,26521.0
1351,2020-12-27,16:22:44,26520.9
1352,2020-12-27,16:22:45,26564.4
1353,2020-12-27,16:22:46,26521.0
1354,2020-12-27,16:22:47,26520.9
1355,2020-12-27,16:22:48,26521.0
1356,2020-12-27,16:22:49,26587.6
1357,2020-12-27,16:22:50,26521.0
1358,2020-12-27,16:22:51,26587.6
1359,2020-12-27,16:22:52,26564.4
1360,2020-12-27,16:22:53,26587.6
1361,2020-12-27,16:22:54,26564.4
1362,2020-12-27,16:22:55,26564.4
1363,2020-12-27,16:22:56,26564.4
1364,2020-12-27,16:22:57,26588.3
1365,2020-12-27,16:22:58,26588.3
1366,2020-12-27,16:22:59,26588.3
1367,2020-12-27,16:23:00,26564.4
1368,2020-12-27,16:23:01,26588.3
1369,2020-12-27,16:23:02,26593.3
1370,2020-12-27,16:23:03,26593.3
1371,2020-12-27,16:23:04,26588.3
1372,2020-12-27,16:23:05,26593.3
1373,2020-12-27,16:23:06,26587.6
1374,2020-12-27,16:23:08,26588.3
1375,2020-12-27,16:23:09,26588.3
1376,2020-12-27,16:23:10,26593.3
1377,2020-12-27,16:23:11,26588.3
